original_name,formatted_address,latitude,longitude,display_name,class,type,city_district
망포동,경기도 수원시 망포동,37.2388116,127.0516653,"망포동, 영통구, 수원시, 경기도, 16686, 대한민국",place,quarter,경기도 수원시
신흥동,중구 신흥동,37.46593,126.63732,"신흥동, 중구, 인천, 대한민국",boundary,administrative,중구
태평동,대전광역시 중구 태평동,36.32471715,127.39498558933803,"태평동, 중구, 대전광역시, 대한민국",boundary,legal,대전광역시 중구
수진동,경기도 성남시 수진동,37.4389492,127.1296112,"수진동, 수정구, 성남시, 경기도, 13319, 대한민국",place,quarter,경기도 성남시
단대동,경기도 성남시 단대동,37.45482,127.15767,"단대동, 수정구, 성남시, 경기도, 13141, 대한민국",place,quarter,경기도 성남시
산성동,대전광역시 중구 산성동,36.26080095,127.40969423762314,"산성동, 중구, 대전광역시, 대한민국",boundary,administrative,대전광역시 중구
양지동,경기도 성남시 양지동,37.4608584,127.1641951,"양지동, 수정구, 성남시, 경기도, 13152, 대한민국",place,quarter,경기도 성남시
복정동,경기도 성남시 복정동,37.45896,127.1334,"복정동, 수정구, 성남시, 경기도, 13114, 대한민국",place,quarter,경기도 성남시
창곡동,경기도 성남시 창곡동,37.46604,127.14858,"창곡동, 수정구, 성남시, 경기도, 13645, 대한민국",place,quarter,경기도 성남시
신촌동,서울특별시 서대문구 신촌동,37.5662284,126.94291975147866,"신촌동, 서대문구, 서울특별시, 대한민국",boundary,administrative,서울특별시 서대문구
오야동,경기도 성남시 오야동,37.4523814,127.1059668,"오야동, 수정구, 성남시, 경기도, 13100, 대한민국",place,quarter,경기도 성남시
심곡동,경기도 부천시 심곡동,37.49115155,126.78386918939852,"심곡동, 원미구, 부천시, 경기도, 대한민국",boundary,historic,경기도 부천시
고등동,경기도 수원시 고등동,37.2734763,127.0031678,"고등동, 팔달구, 수원시, 경기도, 16447, 대한민국",place,quarter,경기도 수원시
상적동,경기도 성남시 상적동,37.42746,127.06667,"상적동, 수정구, 성남시, 경기도, 13443, 대한민국",place,quarter,경기도 성남시
둔전동,경기도 성남시 둔전동,37.4316,127.11302,"둔전동, 수정구, 성남시, 경기도, 13106, 대한민국",place,quarter,경기도 성남시
시흥동,서울특별시 금천구 시흥동,37.4507049,126.9085555,"시흥동, 시흥5동, 금천구, 서울특별시, 08573, 대한민국",place,quarter,서울특별시 금천구
금토동,경기도 성남시 금토동,37.41203,127.07225,"금토동, 수정구, 성남시, 경기도, 13457, 대한민국",place,quarter,경기도 성남시
사송동,경기도 성남시 사송동,37.41242,127.11107,"사송동, 수정구, 성남시, 경기도, 13490, 대한민국",place,quarter,경기도 성남시
성남동,대전광역시 동구 성남동,36.3442567,127.434264,"성남동, 동구, 대전광역시, 대한민국",boundary,administrative,대전광역시 동구
금광동,경기도 성남시 금광동,37.44731,127.16797,"금광동, 중원구, 성남시, 경기도, 13183, 대한민국",place,quarter,경기도 성남시
은행동,경기도 시흥시 은행동,37.4334715,126.8093504122715,"은행동, 시흥시, 경기도, 대한민국",boundary,administrative,경기도 시흥시
상대원동,경기도 성남시 상대원동,37.44211,127.17404,"상대원동, 중원구, 성남시, 경기도, 13207, 대한민국",place,quarter,경기도 성남시
여수동,경기도 성남시 여수동,37.42044,127.13197,"여수동, 중원구, 성남시, 경기도, 13435, 대한민국",place,quarter,경기도 성남시
도촌동,경기도 성남시 도촌동,37.41467,127.15735,"도촌동, 중원구, 성남시, 경기도, 13416, 대한민국",place,quarter,경기도 성남시
갈현동,서울특별시 은평구 갈현동,37.62089975,126.9127556896614,"갈현동, 은평구, 서울특별시, 대한민국",boundary,legal,서울특별시 은평구
하대원동,경기도 성남시 하대원동,37.42836,127.14435,"하대원동, 중원구, 성남시, 경기도, 13387, 대한민국",place,quarter,경기도 성남시
중앙동,경상북도 포항시 중앙동,36.03859,129.36439,"중앙동, 북구, 포항시, 경상북도, 대한민국",boundary,administrative,경상북도 포항시
분당동,경기도 성남시 분당동,37.36944,127.14336,"분당동, 분당구, 성남시, 경기도, 13584, 대한민국",place,quarter,경기도 성남시
수내동,경기도 성남시 수내동,37.37244,127.12236,"수내동, 분당, 분당구, 성남시, 경기도, 13599, 대한민국",place,quarter,경기도 성남시
정자동,경기도 수원시 정자동,37.2966073,126.9928359,"정자동, 장안구, 수원시, 경기도, 16334, 대한민국",place,quarter,경기도 수원시
율동,경상북도 경주시 율동,35.81622,129.18379,"율동, 선도동, 경주시, 경상북도, 38173, 대한민국",place,quarter,경상북도 경주시
서현동,경기도 성남시 서현동,37.3817897,127.1327823,"서현동, 분당, 분당구, 성남시, 경기도, 13577, 대한민국",place,quarter,경기도 성남시
이매동,경기도 성남시 이매동,37.39594,127.13327,"이매동, 분당구, 성남시, 경기도, 13569, 대한민국",place,quarter,경기도 성남시
야탑동,경기도 성남시 야탑동,37.40583,127.14583,"야탑동, 분당구, 성남시, 경기도, 13512, 대한민국",place,quarter,경기도 성남시
판교동,경기도 성남시 판교동,37.3899495,127.0985928,"판교동, 판교, 분당구, 성남시, 경기도, 13479, 대한민국",place,quarter,경기도 성남시
삼평동,경기도 성남시 삼평동,37.4017255,127.1019907,"삼평동, 판교, 분당구, 성남시, 경기도, 13487, 대한민국",place,quarter,경기도 성남시
백현동,경기도 성남시 백현동,37.3887318,127.1078551,"백현동, 판교, 분당구, 성남시, 경기도, 13531, 대한민국",place,quarter,경기도 성남시
금곡동,동구 금곡동,37.4725,126.63928,"금곡동, 금창동, 동구, 인천, 22564, 대한민국",place,quarter,동구
궁내동,경기도 군포시 궁내동,37.36569035,126.91712239215772,"궁내동, 군포시, 경기도, 대한민국",boundary,administrative,경기도 군포시
동원동,경기도 성남시 동원동,37.3548809,127.0869191,"동원동, 분당구, 성남시, 경기도, 13552, 대한민국",place,quarter,경기도 성남시
구미동,경기도 성남시 구미동,37.34354,127.12012,"구미동, 분당구, 성남시, 경기도, 13634, 대한민국",place,quarter,경기도 성남시
운중동,경기도 성남시 운중동,37.3944345,127.074534,"운중동, 분당구, 성남시, 경기도, 13457, 대한민국",place,quarter,경기도 성남시
대장동,경기도 부천시 대장동,37.5444974,126.77614670269332,"대장동, 부천시, 경기도, 14400, 대한민국",boundary,legal,경기도 부천시
석운동,경기도 성남시 석운동,37.3802386,127.0449228,"석운동, 분당구, 성남시, 경기도, 13455, 대한민국",place,quarter,경기도 성남시
하산운동,경기도 성남시 하산운동,37.3819256,127.0739103,"하산운동, 분당구, 성남시, 경기도, 13540, 대한민국",place,quarter,경기도 성남시
의정부동,경기도 의정부시 의정부동,37.7393544,127.0464579,"의정부동, 의정부1동, 의정부시, 경기도, 11696, 대한민국",place,quarter,경기도 의정부시
호원동,경기도 의정부시 호원동,37.7174363,127.0396935,"호원동, 호원1동, 의정부시, 경기도, 11641, 대한민국",place,quarter,경기도 의정부시
장암동,경기도 의정부시 장암동,37.7069742,127.0617178,"장암동, 의정부시, 경기도, 대한민국",boundary,administrative,경기도 의정부시
신곡동,경기도 의정부시 신곡동,37.7374524,127.0600135,"신곡동, 신곡2동, 의정부시, 경기도, 11747, 대한민국",place,quarter,경기도 의정부시
용현동,미추홀구 용현동,37.4508937,126.6492456,"용현동, 용현1·4동, 미추홀구, 인천, 22201, 대한민국",place,quarter,미추홀구
민락동,부산광역시 수영구 민락동,35.1585693,129.127121,"민락동, 수영구, 부산광역시, 대한민국",boundary,administrative,부산광역시 수영구
낙양동,경기도 의정부시 낙양동,37.7519685,127.10555,"낙양동, 의정부시, 경기도, 11812, 대한민국",place,quarter,경기도 의정부시
자일동,경기도 의정부시 자일동,37.767047,127.0995143,"자일동, 자금동, 의정부시, 경기도, 11766, 대한민국",place,quarter,경기도 의정부시
금오동,경기도 의정부시 금오동,37.7570781,127.0657053,"금오동, 자금동, 의정부시, 경기도, 11762, 대한민국",place,quarter,경기도 의정부시
가능동,경기도 의정부시 가능동,37.7495468,127.0322159,"가능동, 의정부시, 경기도, 대한민국",boundary,administrative,경기도 의정부시
녹양동,경기도 의정부시 녹양동,37.7632835,127.0341847,"녹양동, 의정부시, 경기도, 대한민국",boundary,administrative,경기도 의정부시
고산동,대구광역시 고산동,35.8323573,128.68225467914186,"고산동, 대구광역시, 대한민국",boundary,legal,대구광역시
산곡동,부평구 산곡동,37.4991807,126.7024188,"산곡동, 부평구, 인천, 대한민국",boundary,administrative,부평구
안양동,경기도 안양시 안양동,37.3976904,126.9225717,"안양동, 만안구, 안양시, 경기도, 13996, 대한민국",place,quarter,경기도 안양시
석수동,경기도 안양시 석수동,37.4201369,126.9061259,"석수동, 만안구, 안양시, 경기도, 13960, 대한민국",place,quarter,경기도 안양시
박달동,경기도 안양시 박달동,37.4022354,126.8956585,"박달동, 만안구, 안양시, 경기도, 14015, 대한민국",place,quarter,경기도 안양시
비산동,대구광역시 서구 비산동,35.881121199999995,128.56657921719844,"비산동, 서구, 대구광역시, 대한민국",boundary,legal,대구광역시 서구
관양동,경기도 안양시 관양동,37.4043622,126.96415,"관양동, 관양1동, 동안구, 안양시, 경기도, 13947, 대한민국",place,quarter,경기도 안양시
호계동,울산광역시 북구 호계동,35.6260267,129.3625452,"호계동, 북구, 울산광역시, 44229, 대한민국",place,quarter,울산광역시 북구
원미동,경기도 부천시 원미동,37.4926826,126.7914425,"원미동, 원미구, 부천시, 경기도, 14565, 대한민국",place,quarter,경기도 부천시
심곡동,경기도 부천시 심곡동,37.49115155,126.78386918939852,"심곡동, 원미구, 부천시, 경기도, 대한민국",boundary,historic,경기도 부천시
춘의동,경기도 부천시 춘의동,37.5019274,126.8019570485232,"춘의동, 원미구, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
도당동,경기도 부천시 도당동,37.5139236,126.78269997236566,"도당동, 원미구, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
약대동,경기도 부천시 약대동,37.51313055,126.76996866874302,"약대동, 원미구, 부천시, 경기도, 14513, 대한민국",boundary,legal,경기도 부천시
소사동,경기도 부천시 소사동,37.486202950000006,126.79531486722983,"소사동, 원미구, 부천시, 경기도, 14660, 대한민국",boundary,legal,경기도 부천시
역곡동,경기도 부천시 역곡동,37.4903062,126.80831793577258,"역곡동, 원미구, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
중동,부산광역시 해운대구 중동,35.1666759,129.1678074,"중동, 해운대로, 중동, 중1동, 해운대구, 부산광역시, 48096, 대한민국",railway,station,부산광역시 해운대구
상동,경상남도 밀양시 상동,35.5557169,128.7604039,"상동, 금산5길, 금산리, 밀양시, 경상남도, 50409, 대한민국",railway,station,경상남도 밀양시
소사본동,경기도 부천시 소사본동,37.473408500000005,126.79478046295026,"소사본동, 소사구, 부천시, 경기도, 대한민국",boundary,historic,경기도 부천시
심곡본동,경기도 부천시 심곡본동,37.47846395,126.77978154386705,"심곡본동, 소사구, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
범박동,경기도 부천시 범박동,37.4697151,126.81171558771348,"범박동, 소사구, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
괴안동,경기도 부천시 괴안동,37.48215985,126.8114807979982,"괴안동, 소사구, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
송내동,경기도 부천시 송내동,37.4829235,126.7630049,"송내동, 소사구, 부천시, 경기도, 14728, 대한민국",place,quarter,경기도 부천시
옥길동,경기도 부천시 옥길동,37.4681285,126.8282883,"옥길동, 소사구, 부천시, 경기도, 14785, 대한민국",place,quarter,경기도 부천시
계수동,경기도 부천시 계수동,37.4656004,126.809897,"계수동, 소사구, 부천시, 경기도, 14775, 대한민국",place,quarter,경기도 부천시
오정동,경기도 부천시 오정동,37.53408945,126.78336937831796,"오정동, 부천시, 경기도, 대한민국",boundary,historic,경기도 부천시
여월동,경기도 부천시 여월동,37.5140985,126.801128,"여월동, 부천시, 경기도, 14485, 대한민국",place,quarter,경기도 부천시
작동,경기도 부천시 작동,37.5138656,126.81493014392112,"작동, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
원종동,경기도 부천시 원종동,37.52657825,126.80521524045264,"원종동, 부천시, 경기도, 대한민국",boundary,legal,경기도 부천시
고강동,경기도 부천시 고강동,37.53033,126.81572,"고강동, 부천시, 경기도, 14415, 대한민국",place,quarter,경기도 부천시
대장동,경기도 부천시 대장동,37.5444974,126.77614670269332,"대장동, 부천시, 경기도, 14400, 대한민국",boundary,legal,경기도 부천시
삼정동,대전광역시 동구 삼정동,36.3220735,127.4752273,"삼정동, 판암1동, 동구, 대전광역시, 34502, 대한민국",place,quarter,대전광역시 동구
내동,대전광역시 서구 내동,36.3329075,127.3781224,"내동, 서구, 대전광역시, 대한민국",boundary,administrative,대전광역시 서구
광명동,경상북도 경주시 광명동,35.84328,129.14587,"광명동, 선도동, 경주시, 경상북도, 38180, 대한민국",place,quarter,경상북도 경주시
철산동,경기도 광명시 철산동,37.480209,126.8678124,"철산동, 철산3동, 광명시, 경기도, 14233, 대한민국",place,quarter,경기도 광명시
하안동,경기도 광명시 하안동,37.4611134,126.8698981,"하안동, 하안1동, 광명시, 경기도, 14259, 대한민국",place,quarter,경기도 광명시
소하동,경기도 광명시 소하동,37.4432784,126.8823406,"소하동, 소하2동, 광명시, 경기도, 14323, 대한민국",place,quarter,경기도 광명시
노온사동,경기도 광명시 노온사동,37.4397711,126.8465779,"노온사동, 학온동, 광명시, 경기도, 14334, 대한민국",place,quarter,경기도 광명시
일직동,경기도 광명시 일직동,37.419486,126.8837827,"일직동, 광명시, 경기도, 14345, 대한민국",boundary,administrative,경기도 광명시
가학동,경기도 광명시 가학동,37.412602,126.8571863,"가학동, 학온동, 광명시, 경기도, 14339, 대한민국",place,quarter,경기도 광명시
옥길동,경기도 부천시 옥길동,37.4681285,126.8282883,"옥길동, 소사구, 부천시, 경기도, 14785, 대한민국",place,quarter,경기도 부천시
서정동,경기도 평택시 서정동,37.0678815,127.0546499,"서정동, 송탄, 평택시, 경기도, 17772, 대한민국",place,quarter,경기도 평택시
장당동,경기도 평택시 장당동,37.0479662,127.0625512,"장당동, 평택시, 경기도, 17784, 대한민국",place,quarter,경기도 평택시
모곡동,경기도 평택시 모곡동,37.03334,127.08167,"모곡동, 평택시, 경기도, 17748, 대한민국",place,quarter,경기도 평택시
칠괴동,경기도 평택시 칠괴동,37.0295598,127.0875567,"칠괴동, 평택시, 경기도, 17748, 대한민국",place,quarter,경기도 평택시
칠원동,경기도 평택시 칠원동,37.03006,127.10628,"칠원동, 평택시, 경기도, 18025, 대한민국",place,quarter,경기도 평택시
도일동,경기도 평택시 도일동,37.05474,127.11061,"도일동, 평택시, 경기도, 17738, 대한민국",place,quarter,경기도 평택시
가재동,경기도 평택시 가재동,37.04502,127.08383,"가재동, 평택시, 경기도, 17742, 대한민국",place,quarter,경기도 평택시
장안동,서울특별시 동대문구 장안동,37.57105,127.06806,"장안동, 장안1동, 동대문구, 서울특별시, 02623, 대한민국",place,quarter,서울특별시 동대문구
이충동,경기도 평택시 이충동,37.0604747,127.0683862,"이충동, 송탄, 평택시, 경기도, 17733, 대한민국",place,quarter,경기도 평택시
지산동,대구광역시 수성구 지산동,35.8239902,128.63451378406114,"지산동, 수성구, 대구광역시, 대한민국",boundary,legal,대구광역시 수성구
독곡동,경기도 평택시 독곡동,37.0848958,127.0668781,"독곡동, 신리, 평택시, 경기도, 17720, 대한민국",place,quarter,경기도 평택시
신장동,광주광역시 남구 신장동,35.0590269,126.8181733,"신장동, 남구, 광주광역시, 58214, 대한민국",place,quarter,광주광역시 남구
평택동,경기도 평택시 평택동,36.9889815,127.0856503,"평택동, 평택시, 경기도, 17919, 대한민국",place,quarter,경기도 평택시
통복동,경기도 평택시 통복동,36.98963,127.07775,"통복동, 신궁리, 평택시, 경기도, 17921, 대한민국",place,quarter,경기도 평택시
군문동,경기도 평택시 군문동,36.984891,127.083092,"군문동, 평궁리, 평택시, 경기도, 17922, 대한민국",place,quarter,경기도 평택시
유천동,대전광역시 중구 유천동,36.3172581,127.39747719437234,"유천동, 중구, 대전광역시, 대한민국",boundary,legal,대전광역시 중구
합정동,서울특별시 마포구 합정동,37.5477846,126.90956355330226,"합정동, 마포구, 서울특별시, 대한민국",boundary,administrative,서울특별시 마포구
비전동,경기도 평택시 비전동,37.0008941,127.100778,"비전동, 평택시, 경기도, 17851, 대한민국",place,quarter,경기도 평택시
동삭동,경기도 평택시 동삭동,37.01523,127.09986,"동삭동, 평택시, 경기도, 17848, 대한민국",place,quarter,경기도 평택시
세교동,경기도 평택시 세교동,37.0061508,127.0834733,"세교동, 평택시, 경기도, 17835, 대한민국",place,quarter,경기도 평택시
지제동,경기도 평택시 지제동,37.0168753,127.064527,"지제동, 여염리, 평택시, 경기도, 17824, 대한민국",place,quarter,경기도 평택시
신대동,대전광역시 대덕구 신대동,36.3937421,127.4163167,"신대동, 회덕동, 대덕구, 대전광역시, 34349, 대한민국",place,quarter,대전광역시 대덕구
소사동,경기도 부천시 소사동,37.486202950000006,126.79531486722983,"소사동, 원미구, 부천시, 경기도, 14660, 대한민국",boundary,legal,경기도 부천시
용이동,경기도 평택시 용이동,37.00004,127.14214,"용이동, 평택시, 경기도, 17867, 대한민국",place,quarter,경기도 평택시
월곡동,광주광역시 광산구 월곡동,35.1704519,126.8108154,"월곡동, 월곡1동, 광산구, 광주광역시, 62347, 대한민국",place,quarter,광주광역시 광산구
청룡동,서울특별시 관악구 청룡동,37.47748995,126.94599986082332,"청룡동, 관악구, 서울특별시, 대한민국",boundary,administrative,서울특별시 관악구
죽백동,경기도 평택시 죽백동,37.0049872,127.1183257,"죽백동, 평택시, 경기도, 17860, 대한민국",place,quarter,경기도 평택시
고덕동,경기도 평택시 고덕동,37.0480854,127.0363555,"고덕동, 평택시, 경기도, 18007, 대한민국",place,village,경기도 평택시
팽성읍,경기도 평택시 팽성읍,36.96127,127.04395,"팽성읍, 평택시, 경기도, 17982, 대한민국",place,town,경기도 평택시
안중읍,경기도 안중읍,36.9871501,126.9271689,"안중읍, 경기도, 대한민국",boundary,administrative,경기도
포승읍,경기도 평택시 포승읍,36.98084,126.86534,"포승읍, 평택시, 경기도, 17964, 대한민국",place,town,경기도 평택시
청북읍,경기도 평택시 청북읍,37.0392736,126.9330358,"청북읍, 평택시, 경기도, 17812, 대한민국",place,town,경기도 평택시
진위면,경기도 평택시 진위면,37.10887,127.08407,"진위면, 평택시, 경기도, 17712, 대한민국",place,town,경기도 평택시
서탄면,경기도 평택시 서탄면,37.1088408,127.0277445,"서탄면, 평택시, 경기도, 17704, 대한민국",place,town,경기도 평택시
고덕면,경기도 평택시 고덕면,37.0334835,127.0132264,"고덕면, 평택시, 경기도, 18021, 대한민국",place,town,경기도 평택시
오성면,경기도 평택시 오성면,37.0102258,126.9842484,"오성면, 평택시, 경기도, 17819, 대한민국",place,town,경기도 평택시
현덕면,경기도 평택시 현덕면,36.9483725,126.9237016,"현덕면, 평택시, 경기도, 17946, 대한민국",place,town,경기도 평택시
송내동,경기도 부천시 송내동,37.4829235,126.7630049,"송내동, 소사구, 부천시, 경기도, 14728, 대한민국",place,quarter,경기도 부천시
지행동,경기도 동두천시 지행동,37.8909863,127.0580369,"지행동, 동두천시, 경기도, 11362, 대한민국",place,quarter,경기도 동두천시
생연동,경기도 동두천시 생연동,37.9051316,127.0609492,"생연동, 동두천시, 경기도, 11313, 대한민국",place,quarter,경기도 동두천시
광암동,경기도 하남시 광암동,37.5244132,127.1738169,"광암동, 초이동, 하남시, 경기도, 12989, 대한민국",place,quarter,경기도 하남시
걸산동,경기도 동두천시 걸산동,37.9264583,127.1049803,"걸산동, 동두천시, 경기도, 11318, 대한민국",place,quarter,경기도 동두천시
보산동,전라남도 나주시 보산동,35.0289168,126.6908664,"보산동, 신광리, 나주시, 전라남도, 58257, 대한민국",place,quarter,전라남도 나주시
동두천동,경기도 동두천시 동두천동,37.9316543,127.0586257,"동두천동, 동두천시, 경기도, 11307, 대한민국",place,quarter,경기도 동두천시
안흥동,경상북도 안동시 안흥동,36.56336,128.73242,"안흥동, 안동시, 경상북도, 36700, 대한민국",place,quarter,경상북도 안동시
상봉암동,경기도 동두천시 상봉암동,37.9480677,127.0625339,"상봉암동, 동두천시, 경기도, 11307, 대한민국",place,quarter,경기도 동두천시
하봉암동,경기도 동두천시 하봉암동,37.9651003,127.0685982,"하봉암동, 동두천시, 경기도, 11023, 대한민국",place,quarter,경기도 동두천시
탑동동,경기도 동두천시 탑동동,37.8886307,127.0986587,"탑동동, 동두천시, 경기도, 11360, 대한민국",place,quarter,경기도 동두천시
상패동,경기도 동두천시 상패동,37.9073575,127.0323924,"상패동, 동두천시, 경기도, 11340, 대한민국",place,quarter,경기도 동두천시
일동,경기도 안산시 일동,37.3097058,126.868806,"일동, 상록구, 안산시, 경기도, 15326, 대한민국",place,quarter,경기도 안산시
이동,경기도 안산시 이동,37.3102303,126.8546722,"이동, 상록구, 안산시, 경기도, 15508, 대한민국",place,quarter,경기도 안산시
사동,중구 사동,37.46836,126.62518,"사동, 신포동, 중구, 인천, 22313, 대한민국",place,quarter,중구
본오동,경기도 안산시 본오동,37.2928744,126.8668397,"본오동, 상록구, 안산시, 경기도, 15555, 대한민국",place,quarter,경기도 안산시
팔곡이동,경기도 안산시 팔곡이동,37.2926248,126.8863622,"팔곡이동, 상록구, 안산시, 경기도, 15529, 대한민국",place,quarter,경기도 안산시
양상동,경기도 안산시 양상동,37.3522965,126.845957,"양상동, 상록구, 안산시, 경기도, 15208, 대한민국",place,quarter,경기도 안산시
부곡동,경기도 의왕시 부곡동,37.3237611,126.9568135991738,"부곡동, 의왕시, 경기도, 대한민국",boundary,administrative,경기도 의왕시
성포동,경기도 안산시 성포동,37.3216873,126.8495703,"성포동, 상록구, 안산시, 경기도, 15294, 대한민국",place,quarter,경기도 안산시
월피동,경기도 안산시 월피동,37.3339358,126.8482051,"월피동, 상록구, 안산시, 경기도, 15282, 대한민국",place,quarter,경기도 안산시
팔곡일동,경기도 안산시 팔곡일동,37.3094997,126.8896127,"팔곡일동, 상록구, 안산시, 경기도, 15519, 대한민국",place,quarter,경기도 안산시
건건동,경기도 안산시 건건동,37.3061118,126.9067177,"건건동, 상록구, 안산시, 경기도, 15521, 대한민국",place,quarter,경기도 안산시
사사동,경기도 안산시 사사동,37.2968701,126.9200423,"사사동, 비늘치, 상록구, 안산시, 경기도, 15524, 대한민국",place,quarter,경기도 안산시
수암동,울산광역시 남구 수암동,35.523403599999995,129.3189502293991,"수암동, 남구, 울산광역시, 대한민국",boundary,administrative,울산광역시 남구
장상동,경기도 안산시 장상동,37.3547613,126.8746617,"장상동, 상록구, 안산시, 경기도, 15205, 대한민국",place,quarter,경기도 안산시
장하동,경기도 안산시 장하동,37.3544772,126.8612284,"장하동, 상록구, 안산시, 경기도, 15205, 대한민국",place,quarter,경기도 안산시
고잔동,남동구 고잔동,37.3941796,126.6966863,"고잔동, 논현고잔동, 남동구, 인천, 21696, 대한민국",place,quarter,남동구
와동,대전광역시 대덕구 와동,36.4063215,127.4273239,"와동, 회덕동, 대덕구, 대전광역시, 34346, 대한민국",place,quarter,대전광역시 대덕구
신길동,서울특별시 영등포구 신길동,37.5065214,126.91191077679022,"신길동, 영등포구, 서울특별시, 대한민국",boundary,legal,서울특별시 영등포구
성곡동,경기도 부천시 성곡동,37.5246672,126.81879051905229,"성곡동, 부천시, 경기도, 대한민국",boundary,historic,경기도 부천시
원시동,경기도 안산시 원시동,37.3100931,126.7883186,"원시동, 단원구, 안산시, 경기도, 15434, 대한민국",place,quarter,경기도 안산시
목내동,경기도 안산시 목내동,37.3093054,126.773386,"목내동, 단원구, 안산시, 경기도, 15600, 대한민국",place,quarter,경기도 안산시
초지동,경기도 안산시 초지동,37.3134845,126.8115434,"초지동, 단원구, 안산시, 경기도, 15440, 대한민국",place,quarter,경기도 안산시
원곡동,경기도 안산시 원곡동,37.3304454,126.7959133,"원곡동, 단원구, 안산시, 경기도, 15379, 대한민국",place,quarter,경기도 안산시
선부동,경기도 안산시 선부동,37.3393461,126.8100178,"선부동, 단원구, 안산시, 경기도, 15232, 대한민국",place,quarter,경기도 안산시
대부동동,경기도 안산시 대부동동,37.2379478,126.6095133,"대부동동, 대부동, 단원구, 안산시, 경기도, 15645, 대한민국",place,quarter,경기도 안산시
대부북동,경기도 안산시 대부북동,37.25511,126.57853,"대부북동, 대부동, 단원구, 안산시, 경기도, 15645, 대한민국",place,quarter,경기도 안산시
대부남동,경기도 안산시 대부남동,37.2221358,126.5785737,"대부남동, 대부동, 단원구, 안산시, 경기도, 15645, 대한민국",place,quarter,경기도 안산시
선감동,경기도 안산시 선감동,37.21818,126.63342,"선감동, 대부동, 단원구, 안산시, 경기도, 15652, 대한민국",place,quarter,경기도 안산시
풍도동,경기도 안산시 풍도동,37.1106647,126.3867561,"풍도동, 대부동, 단원구, 안산시, 경기도, 대한민국",place,quarter,경기도 안산시
화정동,광주광역시 서구 화정동,35.1455508,126.8761023,"화정동, 화정3동, 서구, 광주광역시, 62037, 대한민국",place,quarter,광주광역시 서구
주교동,경기도 고양시 주교동,37.6600889,126.8268991,"주교동, 덕양구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
원당동,서구 원당동,37.59250195,126.69391308226592,"원당동, 서구, 22625, 대한민국",boundary,administrative,서구
신원동,서울특별시 관악구 신원동,37.47936915,126.92694765358326,"신원동, 관악구, 서울특별시, 대한민국",boundary,administrative,서울특별시 관악구
원흥동,경기도 고양시 원흥동,37.6450752,126.8726383,"원흥동, 흥도동, 덕양구, 고양시, 경기도, 10564, 대한민국",place,quarter,경기도 고양시
도내동,경기도 고양시 도내동,37.6266911,126.8618519,"도내동, 흥도동, 덕양구, 고양시, 경기도, 10551, 대한민국",place,quarter,경기도 고양시
성사동,경기도 고양시 성사동,37.6549591,126.8465702,"성사동, 성사1동, 덕양구, 고양시, 경기도, 10479, 대한민국",place,quarter,경기도 고양시
효자동,경기도 고양시 효자동,37.661127,126.95699054964274,"효자동, 덕양구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
지축동,경기도 고양시 지축동,37.6544998,126.9242132,"지축동, 효자동, 덕양구, 고양시, 경기도, 10584, 대한민국",place,quarter,경기도 고양시
오금동,경기도 오금동,37.3484254,126.9293833882768,"오금동, 산본동, 경기도, 대한민국",boundary,administrative,경기도
삼송동,경기도 고양시 삼송동,37.65184,126.8897232,"삼송동, 삼송1동, 덕양구, 고양시, 경기도, 10589, 대한민국",place,quarter,경기도 고양시
동산동,대구광역시 중구 동산동,35.86824,128.58471,"동산동, 성내2동, 중구, 대구광역시, 41931, 대한민국",place,quarter,대구광역시 중구
용두동,서울특별시 동대문구 용두동,37.57616,127.03476,"용두동, 용신동, 동대문구, 서울특별시, 02566, 대한민국",place,quarter,서울특별시 동대문구
벽제동,경기도 고양시 벽제동,37.7302525,126.9118446,"벽제동, 고양동, 덕양구, 고양시, 경기도, 10267, 대한민국",place,quarter,경기도 고양시
선유동,경기도 고양시 선유동,37.691913,126.9093318,"선유동, 고양동, 덕양구, 고양시, 경기도, 10283, 대한민국",place,quarter,경기도 고양시
고양동,경기도 고양시 고양동,37.70900985,126.89979413744716,"고양동, 덕양구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
대자동,경기도 고양시 대자동,37.7038838,126.8815563,"대자동, 관산동, 덕양구, 고양시, 경기도, 10279, 대한민국",place,quarter,경기도 고양시
관산동,경기도 고양시 관산동,37.6980373,126.8616018,"관산동, 덕양구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
내유동,경기도 고양시 내유동,37.7235549,126.8489557,"내유동, 관산동, 덕양구, 고양시, 경기도, 10263, 대한민국",place,quarter,경기도 고양시
